X;run_number;resolution_speed;coop_success;mean_after_bounce;bounce_back;mean_coop;std_coop;benefit;set_std;cost;synergy;trait_mut;set_mut;dir_exp;baseline;set_mean;total_sets;population;K_M_ratio;b_c_ratio
455;455;500;0,0000;0,01700000000000000;0,01700000000000000;0,1427272727272730;0,1830350190040640;0,1;1;10;1;0;0,4;0,0;10;10;450;200;0,0222222222222222;0,01
458;458;1200;0,0000;0,00500000000000000;0,00500000000000000;0,2128125000000000;0,1911017944272980;0,1;1;10;1;0;0,4;0,0;10;15;100;200;0,1500000000000000;0,01
461;461;1200;0,0000;0,01071428571428570;0,01071428571428570;0,1895000000000000;0,1982084229980360;0,1;1;10;1;0;0,4;0,0;10;15;150;200;0,1000000000000000;0,01
464;464;700;0,0000;0,01416666666666670;0,01416666666666670;0,1457142857142860;0,1772531560189590;0,1;1;10;1;0;0,4;0,0;10;15;250;200;0,0600000000000000;0,01
467;467;700;0,0000;0,00500000000000000;0,00500000000000000;0,1955000000000000;0,1886862475115770;0,1;1;10;1;0;0,4;0,0;10;15;450;200;0,0333333333333333;0,01
470;470;1800;0,0000;0,03450000000000000;0,03450000000000000;0,1589655172413790;0,1452361335300500;0,1;1;10;1;0;0,4;0,0;10;25;100;200;0,2500000000000000;0,01
473;473;1300;0,0000;0,02400000000000000;0,02400000000000000;0,1571052631578950;0,1314694281052280;0,1;1;10;1;0;0,4;0,0;10;25;150;200;0,1666666666666667;0,01
476;476;1900;0,0000;0,01600000000000000;0,01600000000000000;0,1658000000000000;0,1644351442565330;0,1;1;10;1;0;0,4;0,0;10;25;250;200;0,1000000000000000;0,01
479;479;1200;0,0000;0,01375000000000000;0,01375000000000000;0,1561764705882350;0,1678124828842140;0,1;1;10;1;0;0,4;0,0;10;25;450;200;0,0555555555555556;0,01
482;482;1700;0,0000;0,01916666666666670;0,01916666666666670;0,2266666666666670;0,1902667844773810;0,1;1;10;1;0;0,4;0,0;10;30;100;200;0,3000000000000000;0,01
485;485;2100;0,0000;0,02150000000000000;0,02150000000000000;0,2273437500000000;0,1873068225295840;0,1;1;10;1;0;0,4;0,0;10;30;150;200;0,2000000000000000;0,01
488;488;2300;0,0000;0,00833333333333333;0,00833333333333333;0,2678787878787880;0,2063750768588220;0,1;1;10;1;0;0,4;0,0;10;30;250;200;0,1200000000000000;0,01
491;491;900;0,0000;0,00785714285714286;0,00785714285714286;0,1305882352941180;0,1491316778989000;0,1;1;10;1;0;0,4;0,0;10;30;450;200;0,0666666666666667;0,01
494;494;1700;0,0000;0,01428571428571430;0,01428571428571430;0,1844000000000000;0,1682527860096230;0,1;1;10;1;0;0,4;0,0;10;40;100;200;0,4000000000000000;0,01
497;497;NA;0,2300;NA;0,00000000000000000;0,3754901960784310;0,1302699309202270;0,1;1;10;1;0;0,4;0,0;10;40;150;200;0,2666666666666667;0,01
500;500;1700;0,0000;0,00833333333333333;0,00833333333333333;0,1814583333333330;0,1638960378773200;0,1;1;10;1;0;0,4;0,0;10;40;250;200;0,1600000000000000;0,01
503;503;2600;0,0000;0,00600000000000000;0,00600000000000000;0,1976562500000000;0,1434313614365710;0,1;1;10;1;0;0,4;0,0;10;40;450;200;0,0888888888888889;0,01
506;506;600;0,0000;0,00857142857142857;0,00857142857142857;0,1096428571428570;0,1562968611047860;0,1;1;10;1;0;0,4;0,5;10;5;100;200;0,0500000000000000;0,01
509;509;600;0,0000;0,00928571428571429;0,00928571428571429;0,1178571428571430;0,1586204260504920;0,1;1;10;1;0;0,4;0,5;10;5;150;200;0,0333333333333333;0,01
512;512;700;0,0000;0,00900000000000000;0,00900000000000000;0,1250000000000000;0,1631589204834760;0,1;1;10;1;0;0,4;0,5;10;5;250;200;0,0200000000000000;0,01
515;515;500;0,0000;0,01500000000000000;0,01500000000000000;0,1380000000000000;0,1695779073661030;0,1;1;10;1;0;0,4;0,5;10;5;450;200;0,0111111111111111;0,01
518;518;800;0,0000;0,00923076923076923;0,00923076923076923;0,1190909090909090;0,1716075004163110;0,1;1;10;1;0;0,4;0,5;10;10;100;200;0,1000000000000000;0,01
521;521;600;0,0000;0,01250000000000000;0,01250000000000000;0,1180769230769230;0,1504235473246910;0,1;1;10;1;0;0,4;0,5;10;10;150;200;0,0666666666666667;0,01
524;524;700;0,0000;0,00700000000000000;0,00700000000000000;0,1411538461538460;0,1711499567405950;0,1;1;10;1;0;0,4;0,5;10;10;250;200;0,0400000000000000;0,01
527;527;600;0,0000;0,01000000000000000;0,01000000000000000;0,1225000000000000;0,1545447860948110;0,1;1;10;1;0;0,4;0,5;10;10;450;200;0,0222222222222222;0,01
530;530;1400;0,0000;0,01187500000000000;0,01187500000000000;0,1956521739130430;0,1971115532557070;0,1;1;10;1;0;0,4;0,5;10;15;100;200;0,1500000000000000;0,01
533;533;1000;0,0000;0,01333333333333330;0,01333333333333330;0,1379411764705880;0,1563855294569460;0,1;1;10;1;0;0,4;0,5;10;15;150;200;0,1000000000000000;0,01
536;536;800;0,0000;0,01500000000000000;0,01500000000000000;0,1333333333333330;0,1642630601844990;0,1;1;10;1;0;0,4;0,5;10;15;250;200;0,0600000000000000;0,01
539;539;800;0,0000;0,01100000000000000;0,01100000000000000;0,1286842105263160;0,1769011188431360;0,1;1;10;1;0;0,4;0,5;10;15;450;200;0,0333333333333333;0,01
542;542;1300;0,0000;0,01250000000000000;0,01250000000000000;0,1477083333333330;0,1716922117619500;0,1;1;10;1;0;0,4;0,5;10;25;100;200;0,2500000000000000;0,01
545;545;1500;0,0000;0,01666666666666670;0,01666666666666670;0,2431578947368420;0,1866310272995280;0,1;1;10;1;0;0,4;0,5;10;25;150;200;0,1666666666666667;0,01
548;548;1100;0,0000;0,01000000000000000;0,01000000000000000;0,1821875000000000;0,1674611273300960;0,1;1;10;1;0;0,4;0,5;10;25;250;200;0,1000000000000000;0,01
551;551;900;0,0000;0,01642857142857140;0,01642857142857140;0,1025000000000000;0,1475966890167110;0,1;1;10;1;0;0,4;0,5;10;25;450;200;0,0555555555555556;0,01
554;554;1700;0,0000;0,01166666666666670;0,01166666666666670;0,1783333333333330;0,1248031783783300;0,1;1;10;1;0;0,4;0,5;10;30;100;200;0,3000000000000000;0,01
557;557;2600;0,0000;0,01500000000000000;0,01500000000000000;0,1959677419354840;0,1376494300438540;0,1;1;10;1;0;0,4;0,5;10;30;150;200;0,2000000000000000;0,01
560;560;1200;0,0000;0,01363636363636360;0,01363636363636360;0,1370833333333330;0,1459669160450760;0,1;1;10;1;0;0,4;0,5;10;30;250;200;0,1200000000000000;0,01
563;563;1300;0,0000;0,01500000000000000;0,01500000000000000;0,1952777777777780;0,1707463910756520;0,1;1;10;1;0;0,4;0,5;10;30;450;200;0,0666666666666667;0,01
566;566;4100;0,0000;0,03000000000000000;0,03000000000000000;0,3183333333333330;0,1846122061692200;0,1;1;10;1;0;0,4;0,5;10;40;100;200;0,4000000000000000;0,01
569;569;2900;0,0000;0,02409090909090910;0,02409090909090910;0,1907317073170730;0,1496811652129690;0,1;1;10;1;0;0,4;0,5;10;40;150;200;0,2666666666666667;0,01
572;572;4600;0,0000;0,02500000000000000;0,02500000000000000;0,3398039215686270;0,1563040651560720;0,1;1;10;1;0;0,4;0,5;10;40;250;200;0,1600000000000000;0,01
575;575;1200;0,0000;0,01100000000000000;0,01100000000000000;0,1594444444444440;0,1595203185369930;0,1;1;10;1;0;0,4;0,5;10;40;450;200;0,0888888888888889;0,01
578;578;700;0,0000;0,00333333333333333;0,00333333333333333;0,1486363636363640;0,1756287406589670;0,1;1;10;1;0;0,4;1,0;10;5;100;200;0,0500000000000000;0,01
581;581;600;0,0000;0,00562500000000000;0,00562500000000000;0,0771739130434783;0,1509351613273100;0,1;1;10;1;0;0,4;1,0;10;5;150;200;0,0333333333333333;0,01
584;584;600;0,0000;0,00666666666666667;0,00666666666666667;0,1545000000000000;0,1795279303556350;0,1;1;10;1;0;0,4;1,0;10;5;250;200;0,0200000000000000;0,01
587;587;500;0,0000;0,01000000000000000;0,01000000000000000;0,1245000000000000;0,1583499991228990;0,1;1;10;1;0;0,4;1,0;10;5;450;200;0,0111111111111111;0,01
590;590;800;0,0000;0,01833333333333330;0,01833333333333330;0,1610000000000000;0,1792763230323510;0,1;1;10;1;0;0,4;1,0;10;10;100;200;0,1000000000000000;0,01
593;593;800;0,0000;0,00800000000000000;0,00800000000000000;0,1667857142857140;0,1928491553087460;0,1;1;10;1;0;0,4;1,0;10;10;150;200;0,0666666666666667;0,01
596;596;600;0,0000;0,01200000000000000;0,01200000000000000;0,1420833333333330;0,1779103238525900;0,1;1;10;1;0;0,4;1,0;10;10;250;200;0,0400000000000000;0,01
599;599;600;0,0000;0,00250000000000000;0,00250000000000000;0,1672222222222220;0,1722663473939250;0,1;1;10;1;0;0,4;1,0;10;10;450;200;0,0222222222222222;0,01
602;602;1400;0,0000;0,01400000000000000;0,01400000000000000;0,2372500000000000;0,1843585965049180;0,1;1;10;1;0;0,4;1,0;10;15;100;200;0,1500000000000000;0,01
605;605;800;0,0000;0,01142857142857140;0,01142857142857140;0,0860869565217391;0,1304446636573530;0,1;1;10;1;0;0,4;1,0;10;15;150;200;0,1000000000000000;0,01
608;608;900;0,0000;0,01100000000000000;0,01100000000000000;0,1606666666666670;0,1822171650479040;0,1;1;10;1;0;0,4;1,0;10;15;250;200;0,0600000000000000;0,01
611;611;700;0,0000;0,01000000000000000;0,01000000000000000;0,1616666666666670;0,1851207632052570;0,1;1;10;1;0;0,4;1,0;10;15;450;200;0,0333333333333333;0,01
614;614;4500;0,0000;0,01500000000000000;0,01500000000000000;0,3538235294117650;0,2028979749413340;0,1;1;10;1;0;0,4;1,0;10;25;100;200;0,2500000000000000;0,01
617;617;1700;0,0000;0,01083333333333330;0,01083333333333330;0,1652083333333330;0,1502858086292990;0,1;1;10;1;0;0,4;1,0;10;25;150;200;0,1666666666666667;0,01
620;620;1100;0,0000;0,01000000000000000;0,01000000000000000;0,1630000000000000;0,1479237255190270;0,1;1;10;1;0;0,4;1,0;10;25;250;200;0,1000000000000000;0,01
623;623;800;0,0000;0,02875000000000000;0,02875000000000000;0,1573529411764710;0,1700286524296970;0,1;1;10;1;0;0,4;1,0;10;25;450;200;0,0555555555555556;0,01
626;626;2800;0,0000;0,00833333333333333;0,00833333333333333;0,2212500000000000;0,1301302077449430;0,1;1;10;1;0;0,4;1,0;10;30;100;200;0,3000000000000000;0,01
629;629;2600;0,0000;0,02400000000000000;0,02400000000000000;0,2698437500000000;0,1643338673544730;0,1;1;10;1;0;0,4;1,0;10;30;150;200;0,2000000000000000;0,01
632;632;2400;0,0000;0,01666666666666670;0,01666666666666670;0,2271428571428570;0,1442825710800180;0,1;1;10;1;0;0,4;1,0;10;30;250;200;0,1200000000000000;0,01
635;635;1200;0,0000;0,00583333333333333;0,00583333333333333;0,1339473684210530;0,1524301201221980;0,1;1;10;1;0;0,4;1,0;10;30;450;200;0,0666666666666667;0,01
638;638;2600;0,0000;0,01136363636363640;0,01136363636363640;0,1788157894736840;0,1641416420743790;0,1;1;10;1;0;0,4;1,0;10;40;100;200;0,4000000000000000;0,01
641;641;1700;0,0000;0,00900000000000000;0,00900000000000000;0,1908695652173910;0,1471753142430130;0,1;1;10;1;0;0,4;1,0;10;40;150;200;0,2666666666666667;0,01
644;644;2100;0,0000;0,01750000000000000;0,01750000000000000;0,1746153846153850;0,1269639561208070;0,1;1;10;1;0;0,4;1,0;10;40;250;200;0,1600000000000000;0,01
647;647;2100;0,0000;0,01333333333333330;0,01333333333333330;0,2467857142857140;0,1823926081069720;0,1;1;10;1;0;0,4;1,0;10;40;450;200;0,0888888888888889;0,01
1298;1298;800;0,0000;0,01750000000000000;0,01750000000000000;0,0992105263157895;0,1347452654073890;0,1;3;10;1;0;0,0;0,0;10;5;100;200;0,0500000000000000;0,01
1301;1301;500;0,0000;0,00500000000000000;0,00500000000000000;0,1012500000000000;0,1506519921118630;0,1;3;10;1;0;0,0;0,0;10;5;150;200;0,0333333333333333;0,01
1304;1304;600;0,0000;0,00555555555555556;0,00555555555555556;0,0746875000000000;0,1254919486129160;0,1;3;10;1;0;0,0;0,0;10;5;250;200;0,0200000000000000;0,01
1307;1307;700;0,0000;0,01000000000000000;0,01000000000000000;0,1290909090909090;0,1454788331995100;0,1;3;10;1;0;0,0;0,0;10;5;450;200;0,0111111111111111;0,01
1310;1310;800;0,0000;0,01777777777777780;0,01777777777777780;0,1161111111111110;0,1500936526811290;0,1;3;10;1;0;0,0;0,0;10;10;100;200;0,1000000000000000;0,01
1313;1313;1200;1,0000;0,98999999999999999;0,01000000000000000;0,7086111111111110;0,2768616428489970;0,1;3;10;1;0;0,0;0,0;10;10;150;200;0,0666666666666667;0,01
1316;1316;500;0,0000;0,01285714285714290;0,01285714285714290;0,1111538461538460;0,1468155567108190;0,1;3;10;1;0;0,0;0,0;10;10;250;200;0,0400000000000000;0,01
1319;1319;1500;1,0000;0,98185714285714298;0,01814285714285710;0,8675490196078430;0,2272979818410620;0,1;3;10;1;0;0,0;0,0;10;10;450;200;0,0222222222222222;0,01
1322;1322;1600;1,0000;0,98124999999999996;0,01875000000000000;0,7082000000000001;0,2649326958556330;0,1;3;10;1;0;0,0;0,0;10;15;100;200;0,1500000000000000;0,01
1325;1325;1900;1,0000;0,98499999999999999;0,01500000000000000;0,6022222222222220;0,3592629563354280;0,1;3;10;1;0;0,0;0,0;10;15;150;200;0,1000000000000000;0,01
1328;1328;1600;1,0000;0,99199999999999999;0,00800000000000001;0,6445454545454550;0,3121389689396950;0,1;3;10;1;0;0,0;0,0;10;15;250;200;0,0600000000000000;0,01
1331;1331;1300;1,0000;0,99150000000000005;0,00849999999999995;0,7352083333333330;0,2967083151436140;0,1;3;10;1;0;0,0;0,0;10;15;450;200;0,0333333333333333;0,01
1334;1334;1900;1,0000;0,98799999999999999;0,01200000000000000;0,7613333333333330;0,2150658813790170;0,1;3;10;1;0;0,0;0,0;10;25;100;200;0,2500000000000000;0,01
1337;1337;2100;1,0000;0,98999999999999999;0,01000000000000000;0,5322916666666671;0,2761772397458260;0,1;3;10;1;0;0,0;0,0;10;25;150;200;0,1666666666666667;0,01
1340;1340;1200;1,0000;0,99272727272727301;0,00727272727272732;0,7922916666666669;0,2527112941449310;0,1;3;10;1;0;0,0;0,0;10;25;250;200;0,1000000000000000;0,01
1343;1343;1200;1,0000;0,98499999999999999;0,01500000000000000;0,6175000000000000;0,3001444096875150;0,1;3;10;1;0;0,0;0,0;10;25;450;200;0,0555555555555556;0,01
1346;1346;2100;1,0000;0,98875000000000002;0,01125000000000000;0,7215000000000000;0,2390684146777900;0,1;3;10;1;0;0,0;0,0;10;30;100;200;0,3000000000000000;0,01
1349;1349;1700;1,0000;0,98999999999999999;0,01000000000000000;0,8149999999999999;0,1669311235210500;0,1;3;10;1;0;0,0;0,0;10;30;150;200;0,2000000000000000;0,01
1352;1352;1500;1,0000;0,98666666666666702;0,01333333333333330;0,7404545454545450;0,2329158293242080;0,1;3;10;1;0;0,0;0,0;10;30;250;200;0,1200000000000000;0,01
1355;1355;1000;1,0000;0,98166666666666702;0,01833333333333330;0,7764705882352940;0,2326730854780640;0,1;3;10;1;0;0,0;0,0;10;30;450;200;0,0666666666666667;0,01
1358;1358;2300;1,0000;0,98624999999999996;0,01375000000000000;0,6166071428571430;0,2370304464402890;0,1;3;10;1;0;0,0;0,0;10;40;100;200;0,4000000000000000;0,01
1361;1361;1900;1,0000;0,99277777777777798;0,00722222222222224;0,7951724137931030;0,1790823970302730;0,1;3;10;1;0;0,0;0,0;10;40;150;200;0,2666666666666667;0,01
1364;1364;1500;1,0000;0,98999999999999999;0,01000000000000000;0,7502500000000000;0,2018889415912670;0,1;3;10;1;0;0,0;0,0;10;40;250;200;0,1600000000000000;0,01
1367;1367;1100;1,0000;0,98666666666666702;0,01333333333333330;0,7838888888888890;0,2213232634137330;0,1;3;10;1;0;0,0;0,0;10;40;450;200;0,0888888888888889;0,01
1370;1370;700;0,0000;0,00875000000000000;0,00875000000000000;0,1362500000000000;0,1577415175647690;0,1;3;10;1;0;0,0;0,5;10;5;100;200;0,0500000000000000;0,01
1373;1373;600;0,0000;0,00833333333333333;0,00833333333333333;0,1153846153846150;0,1559441879121810;0,1;3;10;1;0;0,0;0,5;10;5;150;200;0,0333333333333333;0,01
1376;1376;600;0,0000;0,00666666666666667;0,00666666666666667;0,1620000000000000;0,1734166466442400;0,1;3;10;1;0;0,0;0,5;10;5;250;200;0,0200000000000000;0,01
1379;1379;500;0,0000;0,01222222222222220;0,01222222222222220;0,0890000000000000;0,1444348592668290;0,1;3;10;1;0;0,0;0,5;10;5;450;200;0,0111111111111111;0,01
1382;1382;2000;1,0000;0,98499999999999999;0,01500000000000000;0,5898076923076920;0,2879322169165190;0,1;3;10;1;0;0,0;0,5;10;10;100;200;0,1000000000000000;0,01
1385;1385;2100;1,0000;0,98799999999999999;0,01200000000000000;0,6181481481481480;0,3214125917431580;0,1;3;10;1;0;0,0;0,5;10;10;150;200;0,0666666666666667;0,01
1388;1388;1500;1,0000;0,98885714285714299;0,01114285714285710;0,8565686274509799;0,2538217685622700;0,1;3;10;1;0;0,0;0,5;10;10;250;200;0,0400000000000000;0,01
1391;1391;600;0,0000;0,01000000000000000;0,01000000000000000;0,1275000000000000;0,1738561518568200;0,1;3;10;1;0;0,0;0,5;10;10;450;200;0,0222222222222222;0,01
1394;1394;1300;1,0000;0,98499999999999999;0,01500000000000000;0,7163888888888890;0,2182605401777720;0,1;3;10;1;0;0,0;0,5;10;15;100;200;0,1500000000000000;0,01
1397;1397;1200;1,0000;0,98583333333333301;0,01416666666666670;0,7321052631578950;0,2636407266499960;0,1;3;10;1;0;0,0;0,5;10;15;150;200;0,1000000000000000;0,01
1400;1400;2000;1,0000;0,98399999999999999;0,01600000000000000;0,6388709677419360;0,3327454224013190;0,1;3;10;1;0;0,0;0,5;10;15;250;200;0,0600000000000000;0,01
1403;1403;1200;1,0000;0,98899999999999999;0,01100000000000000;0,7663888888888890;0,2205394826299650;0,1;3;10;1;0;0,0;0,5;10;15;450;200;0,0333333333333333;0,01
1406;1406;2000;1,0000;0,98250000000000004;0,01750000000000010;0,7260000000000000;0,2054922950704800;0,1;3;10;1;0;0,0;0,5;10;25;100;200;0,2500000000000000;0,01
1409;1409;1500;1,0000;0,98833333333333295;0,01166666666666670;0,7402631578947370;0,1946041115545050;0,1;3;10;1;0;0,0;0,5;10;25;150;200;0,1666666666666667;0,01
1412;1412;2000;1,0000;0,99500000000000000;0,00500000000000000;0,6056250000000000;0,3004573054384010;0,1;3;10;1;0;0,0;0,5;10;25;250;200;0,1000000000000000;0,01
1415;1415;900;1,0000;0,98642857142857099;0,01357142857142860;0,7923529411764710;0,2263026019449600;0,1;3;10;1;0;0,0;0,5;10;25;450;200;0,0555555555555556;0,01
1418;1418;3500;1,0000;0,98409090909090902;0,01590909090909090;0,6473404255319150;0,2832341385555300;0,1;3;10;1;0;0,0;0,5;10;30;100;200;0,3000000000000000;0,01
1421;1421;1700;1,0000;0,98454545454545495;0,01545454545454550;0,7006896551724140;0,3071433010650930;0,1;3;10;1;0;0,0;0,5;10;30;150;200;0,2000000000000000;0,01
1424;1424;1500;1,0000;0,98833333333333295;0,01166666666666670;0,7134090909090910;0,2492531050751630;0,1;3;10;1;0;0,0;0,5;10;30;250;200;0,1200000000000000;0,01
1427;1427;1300;1,0000;0,98875000000000002;0,01125000000000000;0,7302777777777780;0,2494904938789210;0,1;3;10;1;0;0,0;0,5;10;30;450;200;0,0666666666666667;0,01
1430;1430;1900;1,0000;0,98999999999999999;0,01000000000000000;0,6989285714285710;0,2712500457172080;0,1;3;10;1;0;0,0;0,5;10;40;100;200;0,4000000000000000;0,01
1433;1433;1600;1,0000;0,97888888888888903;0,02111111111111110;0,7971153846153850;0,1959447528101890;0,1;3;10;1;0;0,0;0,5;10;40;150;200;0,2666666666666667;0,01
1436;1436;1700;1,0000;0,99090909090909096;0,00909090909090915;0,7705172413793100;0,2441470020718860;0,1;3;10;1;0;0,0;0,5;10;40;250;200;0,1600000000000000;0,01
1439;1439;1000;1,0000;0,99500000000000000;0,00500000000000000;0,7881250000000000;0,2103083054311770;0,1;3;10;1;0;0,0;0,5;10;40;450;200;0,0888888888888889;0,01
1442;1442;1400;1,0000;0,98416666666666697;0,01583333333333340;0,7830952380952380;0,2413372960737530;0,1;3;10;1;0;0,0;1,0;10;5;100;200;0,0500000000000000;0,01
1445;1445;1600;1,0000;0,97911764705882398;0,02088235294117650;0,8698039215686270;0,2159281380096480;0,1;3;10;1;0;0,0;1,0;10;5;150;200;0,0333333333333333;0,01
1448;1448;600;0,0000;0,01125000000000000;0,01125000000000000;0,1400000000000000;0,1609036979065430;0,1;3;10;1;0;0,0;1,0;10;5;250;200;0,0200000000000000;0,01
1451;1451;500;0,0000;0,00375000000000000;0,00375000000000000;0,1200000000000000;0,1594086293495780;0,1;3;10;1;0;0,0;1,0;10;5;450;200;0,0111111111111111;0,01
1454;1454;1500;1,0000;0,98833333333333295;0,01166666666666670;0,7726000000000000;0,2284418233745010;0,1;3;10;1;0;0,0;1,0;10;10;100;200;0,1000000000000000;0,01
1457;1457;700;0,0000;0,01250000000000000;0,01250000000000000;0,1550000000000000;0,1698662575514790;0,1;3;10;1;0;0,0;1,0;10;10;150;200;0,0666666666666667;0,01
1460;1460;1400;1,0000;0,98875000000000002;0,01125000000000000;0,7026086956521740;0,3016201312202360;0,1;3;10;1;0;0,0;1,0;10;10;250;200;0,0400000000000000;0,01
1463;1463;600;0,0000;0,00900000000000000;0,00900000000000000;0,1183333333333330;0,1601609039419890;0,1;3;10;1;0;0,0;1,0;10;10;450;200;0,0222222222222222;0,01
1466;1466;1900;1,0000;0,98999999999999999;0,01000000000000000;0,6600000000000000;0,2520696936063170;0,1;3;10;1;0;0,0;1,0;10;15;100;200;0,1500000000000000;0,01
1469;1469;1100;1,0000;0,98499999999999999;0,01500000000000000;0,8012500000000000;0,2359074026637970;0,1;3;10;1;0;0,0;1,0;10;15;150;200;0,1000000000000000;0,01
1472;1472;1700;1,0000;0,98999999999999999;0,01000000000000000;0,6476086956521740;0,3348027559257750;0,1;3;10;1;0;0,0;1,0;10;15;250;200;0,0600000000000000;0,01
1475;1475;1100;0,0000;0,01400000000000000;0,01400000000000000;0,1150000000000000;0,1254242799461090;0,1;3;10;1;0;0,0;1,0;10;15;450;200;0,0333333333333333;0,01
1478;1478;2000;1,0000;0,98222222222222200;0,01777777777777780;0,7701666666666670;0,1973858610967860;0,1;3;10;1;0;0,0;1,0;10;25;100;200;0,2500000000000000;0,01
1481;1481;1800;1,0000;0,98357142857142899;0,01642857142857150;0,7644230769230770;0,1991548489144910;0,1;3;10;1;0;0,0;1,0;10;25;150;200;0,1666666666666667;0,01
1484;1484;1200;1,0000;0,98083333333333300;0,01916666666666670;0,7571052631578949;0,2316205936768250;0,1;3;10;1;0;0,0;1,0;10;25;250;200;0,1000000000000000;0,01
1487;1487;1000;1,0000;0,97999999999999998;0,02000000000000000;0,7690625000000000;0,2272459662274920;0,1;3;10;1;0;0,0;1,0;10;25;450;200;0,0555555555555556;0,01
1490;1490;3100;1,0000;0,97958333333333303;0,02041666666666660;0,7206818181818180;0,2124239697339910;0,1;3;10;1;0;0,0;1,0;10;30;100;200;0,3000000000000000;0,01
1493;1493;1500;1,0000;0,98928571428571399;0,01071428571428570;0,7502173913043479;0,2322688404182730;0,1;3;10;1;0;0,0;1,0;10;30;150;200;0,2000000000000000;0,01
1496;1496;1200;1,0000;0,98499999999999999;0,01500000000000000;0,8107142857142861;0,1802448731190830;0,1;3;10;1;0;0,0;1,0;10;30;250;200;0,1200000000000000;0,01
1499;1499;1200;1,0000;0,98333333333333295;0,01666666666666670;0,7631578947368420;0,2505117569114810;0,1;3;10;1;0;0,0;1,0;10;30;450;200;0,0666666666666667;0,01
1502;1502;2300;1,0000;0,99250000000000005;0,00750000000000006;0,7157142857142860;0,1878125261358920;0,1;3;10;1;0;0,0;1,0;10;40;100;200;0,4000000000000000;0,01
1505;1505;1600;1,0000;0,98250000000000004;0,01750000000000010;0,7361904761904760;0,2157017892942980;0,1;3;10;1;0;0,0;1,0;10;40;150;200;0,2666666666666667;0,01
1508;1508;1300;1,0000;0,98499999999999999;0,01500000000000000;0,7552173913043480;0,2387823193777770;0,1;3;10;1;0;0,0;1,0;10;40;250;200;0,1600000000000000;0,01
1511;1511;1200;1,0000;0,98428571428571399;0,01571428571428570;0,7905000000000000;0,1954340647998970;0,1;3;10;1;0;0,0;1,0;10;40;450;200;0,0888888888888889;0,01
